"","Rental_ID","Rent_Price","No_Bedrooms","No_Bathrooms","Neighborhood","SubMarket","Borough"
"1219",5750,3495,2,1,"Midtown West","All Midtown","Manhattan"
"1220",2223,3700,3,2,"Inwood","All Upper Manhattan","Manhattan"
"1221",2030,6500,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"1222",3796,3850,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1223",1164,3600,2,1,"Midtown East","All Midtown","Manhattan"
"1224",2933,2095,0,1,"Flatiron","All Downtown","Manhattan"
"1225",3863,7650,2,2,"Upper West Side","All Upper West Side","Manhattan"
"1226",4218,2200,0,1,"Long Island City","Northwest Queens","Queens"
"1227",4492,2790,0,1,"Upper West Side","All Upper West Side","Manhattan"
"1228",3368,3295,1,1,"Midtown East","All Midtown","Manhattan"
"1229",9890,3000,3,2,"Upper East Side","All Upper East Side","Manhattan"
"1230",1305,8900,2,2,"Midtown","All Midtown","Manhattan"
"1231",5681,2780,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1232",8839,2960,0,1,"Financial District","All Downtown","Manhattan"
"1233",6505,4400,1,1,"Tribeca","All Downtown","Manhattan"
"1234",4244,2995,0,1,"Tribeca","All Downtown","Manhattan"
"1235",7054,1950,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1236",5772,3850,1,1,"Gramercy Park","All Downtown","Manhattan"
"1237",131,4000,3,1,"Upper West Side","All Upper West Side","Manhattan"
"1238",277,5819,2,1,"Financial District","All Downtown","Manhattan"
"1239",6421,4100,1,1,"Stuyvesant Town/PCV","All Downtown","Manhattan"
"1240",10703,4195,4,2,"Upper West Side","All Upper West Side","Manhattan"
"1241",10302,4200,1,1,"East Village","All Downtown","Manhattan"
"1242",299,3825,1,1,"Midtown East","All Midtown","Manhattan"
"1243",1822,5250,1,1,"Financial District","All Downtown","Manhattan"
"1244",2996,3400,2,1,"Upper West Side","All Upper West Side","Manhattan"
"1245",11256,2498,2,1,"Kew Gardens Hills","Northeast Queens","Queens"
"1246",248,2650,0,1,"Long Island City","Northwest Queens","Queens"
"1247",6501,3067,2,1,"Greenpoint","North Brooklyn","Brooklyn"
"1248",430,2723,0,1,"Financial District","All Downtown","Manhattan"
"1249",1176,3800,2,1,"Chinatown","All Downtown","Manhattan"
"1250",10117,15000,2,2,"Tribeca","All Downtown","Manhattan"
"1251",1598,3800,1,1,"Midtown West","All Midtown","Manhattan"
"1252",8826,3342,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1253",505,7880,3,2,"Midtown East","All Midtown","Manhattan"
"1254",6222,1450,1,1,"Jamaica Estates","South Queens","Queens"
"1255",7851,4965,1,1,"Midtown East","All Midtown","Manhattan"
"1256",10672,1600,0,1,"Prospect Lefferts Gardens","Prospect Park","Brooklyn"
"1257",8922,2650,0,1,"Fort Greene","Northwest Brooklyn","Brooklyn"
"1258",8680,3375,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1259",8003,3325,1,1,"Long Island City","Northwest Queens","Queens"
"1260",239,16000,4,4,"Upper East Side","All Upper East Side","Manhattan"
"1261",5675,1600,0,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1262",1363,2850,1,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"1263",11246,3187,2,1,"Battery Park City","All Downtown","Manhattan"
"1264",5001,2750,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1265",4886,3994,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"1266",1843,5958,2,2,"Midtown West","All Midtown","Manhattan"
"1267",7756,3875,2,3,"Crown Heights","East Brooklyn","Brooklyn"
"1268",9205,3600,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"1269",6947,4100,2,2,"Chinatown","All Downtown","Manhattan"
"1270",4428,3600,2,1,"Midtown East","All Midtown","Manhattan"
"1271",10894,3700,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1272",8645,2700,0,1,"Upper East Side","All Upper East Side","Manhattan"
"1273",1244,4000,3,1,"Upper West Side","All Upper West Side","Manhattan"
"1274",2467,3500,2,2,"Ditmas Park","South Brooklyn","Brooklyn"
"1275",8877,3300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1276",2717,2350,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1277",6151,3795,2,1,"Financial District","All Downtown","Manhattan"
"1278",10080,7500,3,2,"Upper West Side","All Upper West Side","Manhattan"
"1279",90,5771,2,2,"Midtown West","All Midtown","Manhattan"
"1280",865,2615,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1281",10910,2200,1,1,"Ditmas Park","South Brooklyn","Brooklyn"
"1282",8519,4600,1,1,"Midtown","All Midtown","Manhattan"
"1283",7922,3400,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1284",8766,1500,1,1,"Ridgewood","Central Queens","Queens"
"1285",9690,2750,2,1,"Astoria","Northwest Queens","Queens"
"1286",1110,3715,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1287",3375,3120,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1288",944,2750,0,1,"Financial District","All Downtown","Manhattan"
"1289",10731,2745,1,1,"Forest Hills","Central Queens","Queens"
"1290",10053,1600,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"1291",7819,6500,2,2,"Midtown","All Midtown","Manhattan"
"1292",2914,3299,3,1,"Carroll Gardens","Northwest Brooklyn","Brooklyn"
"1293",3364,3911,2,2,"Long Island City","Northwest Queens","Queens"
"1294",3820,1500,0,1,"Hamilton Heights","All Upper Manhattan","Manhattan"
"1295",8109,3000,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1296",8354,2535,1,1,"Astoria","Northwest Queens","Queens"
"1297",2769,2795,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1298",1662,3211,1,1,"Midtown","All Midtown","Manhattan"
"1299",6710,6900,2,2,"Midtown West","All Midtown","Manhattan"
"1300",9647,2450,2,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1301",5566,2250,2,1,"Astoria","Northwest Queens","Queens"
"1302",4762,4545,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"1303",10825,1400,0,1,"Prospect Park South","Prospect Park","Brooklyn"
"1304",7425,4400,1,1,"Flatiron","All Downtown","Manhattan"
"1305",1425,3300,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"1306",5807,5995,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"1307",9744,3895,1,1,"Midtown East","All Midtown","Manhattan"
"1308",4248,1900,2,1,"Bay Ridge","South Brooklyn","Brooklyn"
"1309",1888,5260,2,2,"Upper West Side","All Upper West Side","Manhattan"
"1310",2339,7500,2,2,"Upper East Side","All Upper East Side","Manhattan"
"1311",5174,5495,1,1,"Midtown West","All Midtown","Manhattan"
"1312",2430,1350,0,1,"Elmhurst","Central Queens","Queens"
"1313",5040,2630,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1314",2784,2595,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1315",3073,5500,1,1,"Chelsea","All Downtown","Manhattan"
"1316",7594,5000,1,1,"Midtown","All Midtown","Manhattan"
"1317",6367,4150,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1318",6856,1895,2,1,"Brighton Beach","South Brooklyn","Brooklyn"
"1319",776,1895,2,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"1320",3186,2907,1,1,"Long Island City","Northwest Queens","Queens"
"1321",7285,3100,1,1,"Midtown West","All Midtown","Manhattan"
"1322",5257,2550,2,2,"Astoria","Northwest Queens","Queens"
"1323",4421,3995,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1324",35,3875,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1325",6517,7000,2,1,"Greenwich Village","All Downtown","Manhattan"
"1326",2212,3775,1,1,"Midtown West","All Midtown","Manhattan"
"1327",8710,10500,3,2,"East Village","All Downtown","Manhattan"
"1328",6622,4500,3,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"1329",7815,4095,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"1330",6557,3400,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"1331",5393,12000,3,2,"Upper West Side","All Upper West Side","Manhattan"
"1332",10701,2750,0,1,"Midtown East","All Midtown","Manhattan"
"1333",8551,6800,1,2,"Tribeca","All Downtown","Manhattan"
"1334",10127,2775,2,1,"Bushwick","East Brooklyn","Brooklyn"
"1335",3578,3700,2,1,"Financial District","All Downtown","Manhattan"
"1336",7688,3167,0,1,"Financial District","All Downtown","Manhattan"
"1337",544,2700,1,1,"Carroll Gardens","Northwest Brooklyn","Brooklyn"
"1338",5186,2925,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"1339",4559,1950,1,1,"Kew Gardens","Northeast Queens","Queens"
"1340",8629,3775,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1341",3127,2400,1,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"1342",9425,1900,2,1,"Prospect Park South","Prospect Park","Brooklyn"
"1343",8897,3495,2,1,"Upper West Side","All Upper West Side","Manhattan"
"1344",2224,2900,2,2,"Washington Heights","All Upper Manhattan","Manhattan"
"1345",4707,1650,1,1,"Red Hook","Northwest Brooklyn","Brooklyn"
"1346",4625,3805,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1347",10293,5950,1,1,"Midtown","All Midtown","Manhattan"
"1348",4201,8500,3,2,"Upper East Side","All Upper East Side","Manhattan"
"1349",6261,6806,2,2,"Flatiron","All Downtown","Manhattan"
"1350",9197,4145,2,1,"Cobble Hill","Northwest Brooklyn","Brooklyn"
"1351",5394,3195,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1352",7892,10600,3,3,"Upper East Side","All Upper East Side","Manhattan"
"1353",8961,2500,1,2,"Greenwood","South Brooklyn","Brooklyn"
"1354",6254,3300,0,1,"Greenwich Village","All Downtown","Manhattan"
"1355",10090,2950,0,1,"Financial District","All Downtown","Manhattan"
"1356",1745,2995,1,1,"Midtown West","All Midtown","Manhattan"
"1357",10494,5300,1,1,"Chelsea","All Downtown","Manhattan"
"1358",5374,2300,1,1,"Cobble Hill","Northwest Brooklyn","Brooklyn"
"1359",2197,4400,2,2,"Midtown East","All Midtown","Manhattan"
"1360",9854,3100,0,1,"Midtown East","All Midtown","Manhattan"
"1361",3085,3195,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"1362",4023,3990,1,2,"Upper East Side","All Upper East Side","Manhattan"
"1363",9973,2750,1,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"1364",9411,2499,0,1,"Financial District","All Downtown","Manhattan"
"1365",1438,4695,2,1,"Flatiron","All Downtown","Manhattan"
"1366",1654,7100,2,2,"Soho","All Downtown","Manhattan"
"1367",789,5600,2,2,"Flatiron","All Downtown","Manhattan"
"1368",1838,2400,0,1,"Midtown East","All Midtown","Manhattan"
"1369",6584,1650,0.5,1,"Kensington","South Brooklyn","Brooklyn"
"1370",8219,4195,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1371",1012,5450,2,2,"Midtown West","All Midtown","Manhattan"
"1372",10785,3300,0,1,"Tribeca","All Downtown","Manhattan"
"1373",9463,3405,1,1,"Midtown West","All Midtown","Manhattan"
"1374",1537,12000,2,2,"Greenwich Village","All Downtown","Manhattan"
"1375",661,5800,2,2,"Midtown East","All Midtown","Manhattan"
"1376",858,7995,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1377",4300,4500,2,2,"Manhattan Beach","South Brooklyn","Brooklyn"
"1378",6790,1700,0,1,"Upper East Side","All Upper East Side","Manhattan"
"1379",1714,3900,0,1,"Financial District","All Downtown","Manhattan"
"1380",5998,2595,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1381",8928,2800,1,1,"Long Island City","Northwest Queens","Queens"
"1382",5985,3400,2,2,"Astoria","Northwest Queens","Queens"
"1383",9401,3465,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1384",1852,2550,2.5,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1385",10961,2400,2,1,"Rego Park","Central Queens","Queens"
"1386",2144,3500,1,1,"Midtown West","All Midtown","Manhattan"
"1387",2965,6300,2,2,"Midtown West","All Midtown","Manhattan"
"1388",5168,4500,0,1,"Soho","All Downtown","Manhattan"
"1389",5741,3395,0,1,"Upper West Side","All Upper West Side","Manhattan"
"1390",9649,3199,1.5,0,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1391",5316,14000,2,2,"Tribeca","All Downtown","Manhattan"
"1392",859,6900,2,2,"Midtown East","All Midtown","Manhattan"
"1393",10506,3505,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1394",11329,2975,0,1,"Tribeca","All Downtown","Manhattan"
"1395",9805,2100,2,1,"Upper East Side","All Upper East Side","Manhattan"
"1396",8123,4300,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"1397",2203,2000,0,1,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"1398",4410,9000,2,2,"Midtown East","All Midtown","Manhattan"
"1399",710,8500,2,2,"Chelsea","All Downtown","Manhattan"
"1400",7300,2534,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"1401",8565,5995,1,2,"West Village","All Downtown","Manhattan"
"1402",6301,3700,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1403",8912,6000,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1404",2256,16000,3,3,"Midtown East","All Midtown","Manhattan"
"1405",5975,2500,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"1406",7257,2050,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1407",1846,3750,3,2,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"1408",8566,3150,1,1,"Midtown West","All Midtown","Manhattan"
"1409",8776,1400,0,1,"Kew Gardens","Northeast Queens","Queens"
"1410",9062,5018,1,1,"East Village","All Downtown","Manhattan"
"1411",1809,5900,1,1,"Battery Park City","All Downtown","Manhattan"
"1412",5668,3025,0,1,"Upper West Side","All Upper West Side","Manhattan"
"1413",10358,3600,3,1,"Central Harlem","All Upper Manhattan","Manhattan"
"1414",11154,1725,1,1,"Forest Hills","Central Queens","Queens"
"1415",5505,4585,1,1,"Tribeca","All Downtown","Manhattan"
"1416",1,3500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1417",4382,2800,2,2,"Astoria","Northwest Queens","Queens"
"1418",4068,2500,0,1,"Financial District","All Downtown","Manhattan"
"1419",5958,3400,0,2,"Williamsburg","North Brooklyn","Brooklyn"
"1420",1449,3500,1,1,"Midtown East","All Midtown","Manhattan"
"1421",3613,2950,1,1,"Midtown West","All Midtown","Manhattan"
"1422",5345,3225,1,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"1423",9625,6200,2,2,"Upper East Side","All Upper East Side","Manhattan"
"1424",4414,7700,2,2,"Midtown East","All Midtown","Manhattan"
"1425",2481,6000,2,2,"Upper West Side","All Upper West Side","Manhattan"
"1426",3519,2300,1,1,"East Village","All Downtown","Manhattan"
"1427",5366,5200,2,1,"Midtown West","All Midtown","Manhattan"
"1428",7149,1700,1.5,1,"Ridgewood","Central Queens","Queens"
"1429",7282,2275,0,1,"Long Island City","Northwest Queens","Queens"
"1430",3018,10950,3,3,"Upper East Side","All Upper East Side","Manhattan"
"1431",2435,7243,2,2,"Flatiron","All Downtown","Manhattan"
"1432",8518,3100,2,1,"Midtown West","All Midtown","Manhattan"
"1433",3632,2450,2,1,"Upper East Side","All Upper East Side","Manhattan"
"1434",6005,3500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1435",1556,5600,1,1,"West Village","All Downtown","Manhattan"
"1436",4700,3000,1,0,"Upper West Side","All Upper West Side","Manhattan"
"1437",10922,2250,0,1,"Midtown East","All Midtown","Manhattan"
"1438",4010,3853,0,1,"Flatiron","All Downtown","Manhattan"
"1439",1000,5250,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1440",8801,2925,1,1,"Battery Park City","All Downtown","Manhattan"
"1441",893,3500,1,1,"Midtown West","All Midtown","Manhattan"
"1442",2260,3900,1,1,"Financial District","All Downtown","Manhattan"
"1443",2520,2700,0,1,"Upper West Side","All Upper West Side","Manhattan"
"1444",8298,2299,1,1,"Midtown East","All Midtown","Manhattan"
"1445",3963,3495,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1446",729,4200,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"1447",6555,5995,3,2,"Central Harlem","All Upper Manhattan","Manhattan"
"1448",8520,2600,1,1,"Astoria","Northwest Queens","Queens"
"1449",3176,20000,2,2,"Tribeca","All Downtown","Manhattan"
"1450",681,5200,1,1,"Midtown","All Midtown","Manhattan"
"1451",3807,6000,1,1,"Financial District","All Downtown","Manhattan"
"1452",10093,1899,0,1,"East Village","All Downtown","Manhattan"
"1453",2225,3575,1,1,"Financial District","All Downtown","Manhattan"
"1454",325,2500,2,1,"Long Island City","Northwest Queens","Queens"
"1455",7780,2488,1,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"1456",9311,2495,2,1,"East Harlem","All Upper Manhattan","Manhattan"
"1457",568,6400,2,2,"Midtown West","All Midtown","Manhattan"
"1458",7515,2550,1,1,"Park Slope","Prospect Park","Brooklyn"
"1459",8334,3395,1,1,"Midtown East","All Midtown","Manhattan"
"1460",8642,3250,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"1461",6466,3500,0,1,"Tribeca","All Downtown","Manhattan"
"1462",11192,11600,2,3,"Tribeca","All Downtown","Manhattan"
"1463",10220,7300,2,2,"East Village","All Downtown","Manhattan"
"1464",6135,3325,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1465",4338,3995,1,1,"Gramercy Park","All Downtown","Manhattan"
"1466",9368,3000,1,1,"Midtown East","All Midtown","Manhattan"
"1467",2871,3050,0,1,"Battery Park City","All Downtown","Manhattan"
"1468",11173,3411,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"1469",3997,3392,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1470",8842,4865,1,1,"Flatiron","All Downtown","Manhattan"
"1471",11335,5890,1,1,"Chelsea","All Downtown","Manhattan"
"1472",2492,3555,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1473",3308,7800,4,2,"Upper West Side","All Upper West Side","Manhattan"
"1474",5197,3645,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1475",1336,10500,3,3,"Midtown East","All Midtown","Manhattan"
"1476",2488,3200,0,1,"Midtown West","All Midtown","Manhattan"
"1477",2338,8350,3,3,"Upper East Side","All Upper East Side","Manhattan"
"1478",2888,2350,0,1,"Financial District","All Downtown","Manhattan"
"1479",5589,8800,2,2,"Midtown East","All Midtown","Manhattan"
"1480",10438,3543,0,1,"Chelsea","All Downtown","Manhattan"
"1481",511,17500,3,3,"Midtown East","All Midtown","Manhattan"
"1482",10497,4200,0,1,"Chelsea","All Downtown","Manhattan"
"1483",1539,3995,1,1,"Financial District","All Downtown","Manhattan"
"1484",11215,8500,2,2,"Financial District","All Downtown","Manhattan"
"1485",7232,10500,2,2,"Central Park South","All Midtown","Manhattan"
"1486",2491,4000,1,1,"Midtown East","All Midtown","Manhattan"
"1487",9471,1500,1,1,"Ocean Parkway","South Brooklyn","Brooklyn"
"1488",4643,2750,1,1,"Upper East Side","All Upper East Side","Manhattan"
"1489",1406,10500,3,3,"Upper East Side","All Upper East Side","Manhattan"
"1490",1929,3750,1,1,"Midtown South","All Midtown","Manhattan"
"1491",437,4950,3,1,"Midtown South","All Midtown","Manhattan"
"1492",6778,4968,2,2,"Upper East Side","All Upper East Side","Manhattan"
"1493",1139,4000,1,1,"Upper West Side","All Upper West Side","Manhattan"
"1494",2913,2100,0,1,"East Village","All Downtown","Manhattan"
"1495",533,1995,2,2,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"1496",8759,2495,0,1,"Midtown","All Midtown","Manhattan"
"1497",7180,4100,3,1,"Midtown East","All Midtown","Manhattan"
"1498",10790,6750,2,2,"Midtown East","All Midtown","Manhattan"
"1499",11332,2510,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1500",9492,2600,0,1,"Midtown East","All Midtown","Manhattan"
"1501",6739,3900,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"1502",6565,9850,3,3,"Chelsea","All Downtown","Manhattan"
"1503",7864,4100,1,1,"Midtown East","All Midtown","Manhattan"
"1504",634,5795,1,1,"East Village","All Downtown","Manhattan"
"1505",2463,3600,2,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"1506",732,7000,3,2,"Upper East Side","All Upper East Side","Manhattan"
"1507",5488,7600,2,2,"Financial District","All Downtown","Manhattan"
"1508",5923,3000,4,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"1509",1542,11900,3,2,"Financial District","All Downtown","Manhattan"
"1510",7599,3181,0,1,"Financial District","All Downtown","Manhattan"
